Date,USD_PKR_Rate,Open_USD_per_oz,High_USD_per_oz,Low_USD_per_oz,Close_USD_per_oz,Open_PKR_per_oz,High_PKR_per_oz,Low_PKR_per_oz,Close_PKR_per_oz,Open_PKR_per_tola,High_PKR_per_tola,Low_PKR_per_tola,Close_PKR_per_tola,Volume,Close_PKR_per_gram,Close_USD_per_gram,Daily_Return_PKR,Price_Change_PKR,Daily_Return_USD,Price_Change_USD,Exchange_Rate_Change,Daily_Return,Price_Change,Close_PKR_per_tola_lag_1,Close_PKR_per_tola_lag_2,Close_PKR_per_tola_lag_3,Close_PKR_per_tola_lag_4,Close_PKR_per_tola_lag_5,Close_PKR_per_tola_lag_6,Close_PKR_per_tola_lag_7,Close_PKR_per_tola_lag_8,Close_PKR_per_tola_lag_9,Close_PKR_per_tola_lag_10,Close_PKR_per_tola_lag_11,Close_PKR_per_tola_lag_12,Close_PKR_per_tola_lag_13,Close_PKR_per_tola_lag_14,Close_PKR_per_tola_rolling_mean_3,Close_PKR_per_tola_rolling_std_3,Close_PKR_per_tola_rolling_min_3,Close_PKR_per_tola_rolling_max_3,Close_PKR_per_tola_rolling_mean_7,Close_PKR_per_tola_rolling_std_7,Close_PKR_per_tola_rolling_min_7,Close_PKR_per_tola_rolling_max_7,Close_PKR_per_tola_rolling_mean_14,Close_PKR_per_tola_rolling_std_14,Close_PKR_per_tola_rolling_min_14,Close_PKR_per_tola_rolling_max_14,Close_PKR_per_tola_rolling_mean_30,Close_PKR_per_tola_rolling_std_30,Close_PKR_per_tola_rolling_min_30,Close_PKR_per_tola_rolling_max_30,Close_PKR_per_tola_ema_7,Close_PKR_per_tola_ema_14,Close_PKR_per_tola_ema_30,Close_PKR_per_tola_rsi_14,Close_PKR_per_tola_macd,Close_PKR_per_tola_macd_signal,Close_PKR_per_tola_macd_histogram,Close_PKR_per_tola_momentum_5,Close_PKR_per_tola_momentum_10,Close_PKR_per_tola_momentum_20,volatility_PKR_7,volatility_PKR_14,volatility_PKR_30,Close_PKR_per_tola_bb_upper,Close_PKR_per_tola_bb_lower,Close_PKR_per_tola_bb_middle,Close_PKR_per_tola_bb_width,Close_USD_per_oz_lag_1,Close_USD_per_oz_lag_2,Close_USD_per_oz_lag_3,Close_USD_per_oz_lag_4,Close_USD_per_oz_lag_5,Close_USD_per_oz_lag_6,Close_USD_per_oz_lag_7,Close_USD_per_oz_lag_8,Close_USD_per_oz_lag_9,Close_USD_per_oz_lag_10,Close_USD_per_oz_lag_11,Close_USD_per_oz_lag_12,Close_USD_per_oz_lag_13,Close_USD_per_oz_lag_14,Close_USD_per_oz_rolling_mean_3,Close_USD_per_oz_rolling_std_3,Close_USD_per_oz_rolling_min_3,Close_USD_per_oz_rolling_max_3,Close_USD_per_oz_rolling_mean_7,Close_USD_per_oz_rolling_std_7,Close_USD_per_oz_rolling_min_7,Close_USD_per_oz_rolling_max_7,Close_USD_per_oz_rolling_mean_14,Close_USD_per_oz_rolling_std_14,Close_USD_per_oz_rolling_min_14,Close_USD_per_oz_rolling_max_14,Close_USD_per_oz_rolling_mean_30,Close_USD_per_oz_rolling_std_30,Close_USD_per_oz_rolling_min_30,Close_USD_per_oz_rolling_max_30,Close_USD_per_oz_ema_7,Close_USD_per_oz_ema_14,Close_USD_per_oz_ema_30,Close_USD_per_oz_rsi_14,Close_USD_per_oz_macd,Close_USD_per_oz_macd_signal,Close_USD_per_oz_macd_histogram,Close_USD_per_oz_momentum_5,Close_USD_per_oz_momentum_10,Close_USD_per_oz_momentum_20,volatility_USD_7,volatility_USD_14,volatility_USD_30,Close_USD_per_oz_bb_upper,Close_USD_per_oz_bb_lower,Close_USD_per_oz_bb_middle,Close_USD_per_oz_bb_width,day_of_week,day_of_month,month,quarter,year,day_of_week_sin,day_of_week_cos,month_sin,month_cos,target_PKR,target_USD,target
2020-12-29 21:30:06.374644,165.7967348001865,1905.2461996263744,1928.1217370565869,1898.1690157686128,1918.4261615838032,315883.5988885171,319676.28830124583,314710.2249133197,318068.7935458496,118456.34958319392,119878.6081129672,118016.33434249488,119275.79757969358,17631,10225.97715875288,61.678787325664416,0.8576868253695302,1014.313171257585,-0.0860886125253479,-1.6529694833243411,0.9445886211328692,0.8576868253695302,1014.313171257585,118261.484408436,120207.72439327728,119994.41784413194,120385.0578211604,117150.3080174876,121705.77146374158,119906.3375096893,119404.71035621924,119382.26370695017,119178.95605045828,117836.25185644269,116632.86771692632,112533.6961550694,115039.00368039716,119248.33546046895,973.4105740347596,118261.484408436,120207.72439327728,119568.6516468469,1498.1280867962914,117150.3080174876,121705.77146374158,118703.97463426311,2226.3655201384377,112533.6961550694,121705.77146374158,114611.89115592303,4472.640172855735,108082.49943296638,121705.77146374158,119201.61802132113,118199.61632049145,115687.47336608615,59.19758658157824,2316.825841890226,2417.1083376801557,-100.28249578992973,2125.489562205985,96.841529235302,8238.599613216415,2.1353649741151814,1.8993603902661418,1.5580137901357143,123455.9211363252,110776.64574839239,117116.28344235879,0.10826227587876947,1920.0791310671275,1907.554164397265,1896.3108822324027,1928.975065527132,1898.612570567632,1939.3079181712023,1938.2454098013136,1937.1989077856413,1935.427983288084,1897.1557536898745,1879.3620472701448,1919.28141561147,1872.0570314879585,1885.7696503302247,1915.3531523493984,6.804501218774965,1907.554164397265,1920.0791310671275,1915.6094133637948,15.781768170476193,1896.3108822324027,1939.3079181712023,1913.428174462932,22.125079721945152,1872.0570314879585,1939.3079181712023,1868.9265538034426,50.714280357063195,1775.5399038484604,1939.3079181712023,1914.8184866423514,1905.927410742586,1882.56971613147,55.63149157119961,21.515472581636914,22.87859011161731,-1.3631175299803964,19.81359101617113,21.270407893928677,73.51043187824553,1.3219782184503135,1.4296956797199596,1.4446661422119371,1963.0239130708844,1831.2314050484604,1897.1276590596724,0.06946949900448351,1,29,12,4,2020,0.7818314824680297,0.6234898018587336,-2.4492935982947064e-16,1.0,120482.16895243354,1931.1401636754551,120482.16895243354
2020-12-30 21:30:06.374644,166.3710329868894,1925.110336423813,1961.7107413669653,1911.4587252704048,1931.1401636754551,320282.595284568,326371.8424626987,318011.36263504,321285.7838731561,120105.973231713,122389.440923512,119254.26098814,120482.16895243354,10728,10329.404059707951,62.08755167988989,1.0114133774154157,1206.371372739959,0.6627308543976307,12.714002091651992,0.346386910089036,1.0114133774154157,1206.371372739959,119275.79757969358,118261.484408436,120207.72439327728,119994.41784413194,120385.0578211604,117150.3080174876,121705.77146374158,119906.3375096893,119404.71035621924,119382.26370695017,119178.95605045828,117836.25185644269,116632.86771692632,112533.6961550694,119339.81698018771,1111.725606306159,118261.484408436,120482.16895243354,119393.85128808861,1259.6079538607519,117150.3080174876,120482.16895243354,119271.7226912177,1387.1401991232717,116632.86771692632,121705.77146374158,115025.2134732386,4421.081699266562,108462.76142153618,121705.77146374158,119521.75575409923,118503.95667141707,115996.80856520536,68.28650996605657,2299.902190437395,2393.667108231604,-93.76491779420894,97.11113127313729,1099.9052454833727,7397.4241551377345,2.0833045494442284,1.76929247617989,1.5548654350123816,123697.30025416537,111275.009046066,117486.15465011568,0.10573408624270722,1918.4261615838032,1920.0791310671275,1907.554164397265,1896.3108822324027,1928.975065527132,1898.612570567632,1939.3079181712023,1938.2454098013136,1937.1989077856413,1935.427983288084,1897.1557536898745,1879.3620472701448,1919.28141561147,1872.0570314879585,1923.2151521087953,6.912845526766515,1918.4261615838032,1931.1401636754551,1914.4425912929742,13.931020532380613,1896.3108822324027,1931.1401636754551,1917.6483981906108,19.047608449875938,1879.3620472701448,1939.3079181712023,1873.351114368075,50.13633728162987,1775.5399038484604,1939.3079181712023,1918.8989059006274,1909.2891111336353,1885.7032933923724,60.22387476674502,21.682815575570658,22.63943520440798,-0.9566196288373234,2.165098148323068,-4.287819612628937,84.28561280061513,1.3563682356431157,1.4135975806545134,1.4185156143837683,1964.4212785938614,1838.2626008055452,1901.3419396997033,0.06635244042859628,2,30,12,4,2020,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,117503.28016746456,1893.331499796384,117503.28016746456
2020-12-31 21:30:06.374644,165.49773797154387,1896.907966829812,1905.089389275931,1890.610783648964,1893.331499796384,313933.9776505342,315287.9845587565,312891.8080785114,313342.0804465721,117725.24161895031,118232.9942095337,117334.42802944175,117503.28016746456,21303,10074.0123600364,60.8719758161102,-2.472472740879228,-2978.888784968978,-1.9578415171642272,-37.80866387907122,-0.5249080922724914,-2.472472740879228,-2978.888784968978,120482.16895243354,119275.79757969358,118261.484408436,120207.72439327728,119994.41784413194,120385.0578211604,117150.3080174876,121705.77146374158,119906.3375096893,119404.71035621924,119382.26370695017,119178.95605045828,117836.25185644269,116632.86771692632,119087.08223319723,1498.3840328185652,117503.28016746456,120482.16895243354,119444.27588094247,1157.7742628784824,117503.28016746456,120482.16895243354,119333.89500911329,1274.7177950496025,117150.3080174876,121705.77146374158,115326.5640981029,4263.6539695634765,108688.68173523647,121705.77146374158,119017.13685744056,118370.53313755673,116094.00028148014,52.111331808346904,2022.8010539974784,2319.493897384779,-296.6928433873004,-2491.1376766673784,-1901.4301887546753,6273.922831726319,1.7431875570872974,1.6875895840199977,1.6394770004917907,123269.99447133283,112329.70711207118,117799.850791702,0.09287182696527067,1931.1401636754551,1918.4261615838032,1920.0791310671275,1907.554164397265,1896.3108822324027,1928.975065527132,1898.612570567632,1939.3079181712023,1938.2454098013136,1937.1989077856413,1935.427983288084,1897.1557536898745,1879.3620472701448,1919.28141561147,1914.2992750185476,19.23920893961025,1893.331499796384,1931.1401636754551,1913.6881526113668,15.030770563437338,1893.331499796384,1931.1401636754551,1915.7948327752472,20.109494456234163,1879.3620472701448,1939.3079181712023,1877.1176941220635,47.05732221532756,1775.5399038484604,1939.3079181712023,1912.5070543745665,1907.1614296220018,1886.1954357410184,45.35831411422095,18.55075139441874,21.821698442410135,-3.2709470479913954,-2.9793824360187955,-43.867407989257345,36.534474483030635,1.321613273772315,1.3612042098299189,1.4576586361852564,1962.840473900228,1843.4968529474813,1903.1686634238547,0.06270785309066836,3,31,12,4,2020,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,117421.61231449412,1854.059180272541,117421.61231449412
2021-01-01 21:30:06.374644,168.88581704241466,1864.173700623128,1868.459199495005,1843.577127183278,1854.059180272541,314832.49853871856,315556.25851713005,311354.0294050555,313124.29950531764,118062.18695201946,118333.59694392377,116757.7610268958,117421.61231449412,6400,10067.010657964174,59.60934236573186,-0.0695026154623468,-81.6678529704368,-2.074244237106204,-39.27231952384295,2.047205667217855,-0.0695026154623468,-81.6678529704368,117503.28016746456,120482.16895243354,119275.79757969358,118261.484408436,120207.72439327728,119994.41784413194,120385.0578211604,117150.3080174876,121705.77146374158,119906.3375096893,119404.71035621924,119382.26370695017,119178.95605045828,117836.25185644269,118469.02047813074,1743.9158506770705,117421.61231449412,120482.16895243354,119020.9265228473,1290.6181951364056,117421.61231449412,120482.16895243354,119304.27789897412,1316.328828675432,117150.3080174876,121705.77146374158,115617.66178407815,4089.3858356659084,109246.0411905996,121705.77146374158,118618.25572170396,118244.0103611484,116179.65267070686,48.936339524572894,1776.1323456779937,2210.821587043422,-434.6892413654282,-2786.1120787831605,-2484.7251951951766,3416.7782959374454,1.2770547791128082,1.6646435433647206,1.640681308649929,123147.33635021638,112794.04306278136,117970.68970649887,0.08776157292284333,1893.331499796384,1931.1401636754551,1918.4261615838032,1920.0791310671275,1907.554164397265,1896.3108822324027,1928.975065527132,1898.612570567632,1939.3079181712023,1938.2454098013136,1937.1989077856413,1935.427983288084,1897.1557536898745,1879.3620472701448,1892.84361458146,38.54280768933743,1854.059180272541,1931.1401636754551,1902.9858832892826,25.415543267776858,1854.059180272541,1931.1401636754551,1913.9874851325615,24.329951196577287,1854.059180272541,1939.3079181712023,1878.8330808638807,45.146323963387424,1775.5399038484604,1939.3079181712023,1897.8950858490603,1900.0811297087405,1884.1221289366006,45.46355153525162,12.75261577600827,20.007881909129765,-7.255266133121495,-53.49498412472394,-84.18622952877263,-14.311580951298993,1.2948785580377111,1.3605670656833226,1.5019765346069625,1964.1894506217338,1840.7167181308453,1902.4530843762896,0.06490185408770201,4,1,1,1,2021,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,119699.85953242517,1917.256330064608,119699.85953242517
2021-01-02 21:30:06.374644,166.48771497812393,1922.427865034364,1933.4706136624343,1889.3396638165457,1917.256330064608,320060.6224598445,321899.1044460098,314551.8434463536,319199.6254198004,120022.7334224417,120712.16416725368,117956.9412923826,119699.85953242517,13188,10262.333636181856,61.64117639701667,1.94022818544608,2278.2472179310425,3.408583202979387,63.197149792066966,-1.4199546807938668,1.94022818544608,2278.2472179310425,117421.61231449412,117503.28016746456,120482.16895243354,119275.79757969358,118261.484408436,120207.72439327728,119994.41784413194,120385.0578211604,117150.3080174876,121705.77146374158,119906.3375096893,119404.71035621924,119382.26370695017,119178.95605045828,118208.25067146128,1292.416401602623,117421.61231449412,119699.85953242517,118978.84676403203,1257.977324243645,117421.61231449412,120482.16895243354,119341.48529054318,1319.8711595283592,117150.3080174876,121705.77146374158,115963.33758791242,3976.261023564812,109246.0411905996,121705.77146374158,118888.65667438426,118438.12358398529,116406.76279081771,51.275055174902384,1744.3730805255618,2117.5318857398497,-373.1588052142879,1438.3751239891717,-2005.911931316412,5464.332729710848,1.5432469467683947,1.7200925156238949,1.6680290161144438,123160.78542397445,113327.02726199437,118243.90634298441,0.08316503121484982,1854.059180272541,1893.331499796384,1931.1401636754551,1918.4261615838032,1920.0791310671275,1907.554164397265,1896.3108822324027,1928.975065527132,1898.612570567632,1939.3079181712023,1938.2454098013136,1937.1989077856413,1935.427983288084,1897.1557536898745,1888.215670044511,31.907659284218955,1854.059180272541,1917.256330064608,1905.978090122455,25.729736161065038,1854.059180272541,1931.1401636754551,1915.4232405878995,23.848598539065,1854.059180272541,1939.3079181712023,1883.556961737752,41.20802591757943,1806.2907647612603,1939.3079181712023,1902.735396902947,1902.371156422856,1886.259819331956,53.09919032508637,13.105956049543465,18.627496737212507,-5.521540687669042,-2.8228010025195545,-22.05158810659441,50.42791664665424,1.8608568731075315,1.6358480870911922,1.5860949770022097,1964.6700588508827,1845.2789015663614,1904.974480208622,0.0626733630948412,5,2,1,1,2021,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,120635.2663782273,1926.206477392968,120635.2663782273
2021-01-03 21:30:06.374644,167.00911737700667,1938.7826978957653,1944.8544199712687,1920.6291134105109,1926.206477392968,323794.38716138364,324808.4201061719,320762.5730392723,321694.0436752728,121422.89518551886,121803.15753981448,120285.9648897271,120635.2663782273,34592,10342.529696350077,61.92893010088794,0.7814602702593376,935.4068458021356,0.4668205908626932,8.950147328360117,0.3131777014005132,0.7814602702593376,935.4068458021356,119699.85953242517,117421.61231449412,117503.28016746456,120482.16895243354,119275.79757969358,118261.484408436,120207.72439327728,119994.41784413194,120385.0578211604,117150.3080174876,121705.77146374158,119906.3375096893,119404.71035621924,119382.26370695017,119252.24607504885,1652.9251240619333,117421.61231449412,120635.2663782273,119039.92419045347,1335.5719272013973,117421.61231449412,120635.2663782273,119430.98548134869,1364.5749142627299,117150.3080174876,121705.77146374158,116323.55039702366,3889.9147965638012,109246.0411905996,121705.77146374158,119325.30910034501,118731.07595655089,116679.5694738764,52.960948890369984,1774.2309193957772,2048.871692471035,-274.64077307525804,1359.4687985337223,3484.958360739707,7758.7090454372665,1.5730377230343442,1.7312354155740959,1.6700264470691097,122953.99680427552,114309.68678623703,118631.84179525627,0.07286669318476478,1917.256330064608,1854.059180272541,1893.331499796384,1931.1401636754551,1918.4261615838032,1920.0791310671275,1907.554164397265,1896.3108822324027,1928.975065527132,1898.612570567632,1939.3079181712023,1938.2454098013136,1937.1989077856413,1935.427983288084,1899.173995910039,39.32602480297068,1854.059180272541,1926.206477392968,1908.642706264698,26.861119127392218,1854.059180272541,1931.1401636754551,1914.7645615953911,23.376250164657748,1854.059180272541,1939.3079181712023,1887.5541521588093,39.222851649148296,1807.1527406595765,1939.3079181712023,1908.6031670254522,1905.549199218871,1888.8370230778278,48.436849886969306,13.947405839338671,17.69147855763774,-3.744072718299069,7.780315809164904,27.593906825336035,96.26813984078399,1.856707202638306,1.5451273104604473,1.5624848397093494,1958.5276197919231,1861.0481546094004,1909.7878872006618,0.05104203761885131,6,3,1,1,2021,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,119344.4408313552,1921.322298422693,119344.4408313552
2021-01-04 21:30:06.374644,165.64209059469908,1939.392220105052,1939.392220105052,1913.7136294450163,1921.322298422693,321244.9818212955,319971.1681822941,316991.5263808418,318251.8422169472,120466.8681829858,120466.8681829858,118871.82239281568,119344.4408313552,19766,10231.862211193004,61.77190021774697,-1.0700233734511675,-1290.8255468721036,-0.2535646633732402,-4.884178970275116,-0.8185342236266435,-1.0700233734511675,-1290.8255468721036,120635.2663782273,119699.85953242517,117421.61231449412,117503.28016746456,120482.16895243354,119275.79757969358,118261.484408436,120207.72439327728,119994.41784413194,120385.0578211604,117150.3080174876,121705.77146374158,119906.3375096893,119404.71035621924,119893.18891400256,666.7757010043649,119344.4408313552,120635.2663782273,119194.63225087049,1292.3966134681345,117421.61231449412,120635.2663782273,119426.68051528696,1364.759240312529,117150.3080174876,121705.77146374158,116637.77647574944,3732.1523021408875,109246.0411905996,121705.77146374158,119330.09203309755,118812.85793985814,116851.49665822988,49.86563286066205,1674.4328188240033,1973.983917741629,-299.5510989176257,-1137.7281210783403,-1040.616989805203,4305.437150958038,1.4865951014809053,1.7588503201814807,1.688981891319566,122831.4867024247,114862.74060318369,118847.1136528042,0.06705039654997963,1926.206477392968,1917.256330064608,1854.059180272541,1893.331499796384,1931.1401636754551,1918.4261615838032,1920.0791310671275,1907.554164397265,1896.3108822324027,1928.975065527132,1898.612570567632,1939.3079181712023,1938.2454098013136,1937.1989077856413,1921.595035293423,4.4813026398880575,1917.256330064608,1926.206477392968,1908.8203016012073,26.953286098242735,1854.059180272541,1931.1401636754551,1913.630518069466,22.57557766556092,1854.059180272541,1939.3079181712023,1891.3598040842464,36.604098972912425,1815.503778552251,1939.3079181712023,1911.7829498747624,1907.652279112714,1890.9328472936256,47.33684283665262,14.058095462326264,16.964801938575444,-2.9067064762491803,-9.817865252762203,-7.652767104439135,35.55264809246819,1.8474737974185171,1.5459113510359987,1.5646386548295972,1959.1976288166288,1863.933410393941,1911.5655196052849,0.049835706621428714,0,4,1,1,2021,0.0,1.0,0.49999999999999994,0.8660254037844387,120998.24682308092,1943.0649326760847,120998.24682308092
2021-01-05 21:30:06.374644,166.05826501321795,1946.29514685284,1962.6461870447204,1898.6411242884049,1943.0649326760847,323198.3952900288,325913.6206554539,315285.050982078,322661.9915282158,121199.3982337608,122217.6077457952,118231.89411827923,120998.24682308092,45578,10373.64941898842,62.470941619949045,1.3857419584903052,1653.8059917257197,1.1316495036382657,21.74263425339177,0.2512491945885875,1.3857419584903052,1653.8059917257197,119344.4408313552,120635.2663782273,119699.85953242517,117421.61231449412,117503.28016746456,120482.16895243354,119275.79757969358,118261.484408436,120207.72439327728,119994.41784413194,120385.0578211604,117150.3080174876,121705.77146374158,119906.3375096893,120325.98467755447,869.200749162616,119344.4408313552,120998.24682308092,119440.69642849725,1463.121018971222,117421.61231449412,120998.24682308092,119504.67403767208,1424.1858447839068,117150.3080174876,121705.77146374158,117029.51666349881,3541.439427145996,109385.251755345,121705.77146374158,119747.1307305934,119104.24312428785,117119.02892692995,52.31539212741962,1709.0891118034488,1921.004956553993,-211.91584475054424,3494.9666556163575,1003.828978948979,8464.550668011521,1.5414785427149464,1.7947022271137822,1.6916557283723654,122045.91275780358,116494.76961460595,119270.34118620477,0.04654252757214132,1921.322298422693,1926.206477392968,1917.256330064608,1854.059180272541,1893.331499796384,1931.1401636754551,1918.4261615838032,1920.0791310671275,1907.554164397265,1896.3108822324027,1928.975065527132,1898.612570567632,1939.3079181712023,1938.2454098013136,1930.197902830582,11.407635330652182,1921.322298422693,1943.0649326760847,1912.340126042962,29.867975748020864,1854.059180272541,1943.0649326760847,1913.9747697033783,23.0123209971369,1854.059180272541,1943.0649326760847,1894.5189916756037,36.847720289557856,1815.503778552251,1943.0649326760847,1919.603445575093,1912.3739662544967,1894.296207640881,50.7559446579925,15.719067039440688,16.715654958748495,-0.9965879193078067,49.733432879700786,46.75405044368199,71.0079011881262,1.89219633600009,1.5778642677379255,1.5261515857042194,1960.898170412748,1869.333658916634,1915.115914664691,0.04781147229521381,1,5,1,1,2021,0.7818314824680297,0.6234898018587336,0.49999999999999994,0.8660254037844387,126181.35550130488,1965.465600705177,126181.35550130488
2021-01-06 21:30:06.374644,171.19791592863365,1965.904698399641,1972.3363883862587,1963.144336322992,1965.465600705177,336558.7872803276,337659.87920193566,336086.2190455968,336483.6146701463,126209.54523012284,126622.45470072588,126032.3321420988,126181.35550130488,12618,10818.017446956865,63.19113928352684,4.283622956787547,5183.108678223958,1.1528522620312565,22.40066802909223,3.095088892447828,4.283622956787547,5183.108678223958,120998.24682308092,119344.4408313552,120635.2663782273,119699.85953242517,117421.61231449412,117503.28016746456,120482.16895243354,119275.79757969358,118261.484408436,120207.72439327728,119994.41784413194,120385.0578211604,117150.3080174876,121705.77146374158,122174.68105191366,3567.0504162570483,119344.4408313552,126181.35550130488,120254.86593547887,2959.6186272319783,117421.61231449412,126181.35550130488,119824.35861178375,2230.392160707575,117150.3080174876,126181.35550130488,117589.38678836414,3618.104546124051,111037.19796647716,126181.35550130488,121355.68692327128,120047.85810789012,117703.69515753479,58.29948112383418,2130.232038049624,1962.850372853119,167.38166519650485,8759.743186810752,5973.631108027592,9548.48778437855,2.184986952066761,2.093437418773892,1.8363735366003158,123663.73046887477,115831.80068197259,119747.76557542368,0.0654035567951304,1943.0649326760847,1921.322298422693,1926.206477392968,1917.256330064608,1854.059180272541,1893.331499796384,1931.1401636754551,1918.4261615838032,1920.0791310671275,1907.554164397265,1896.3108822324027,1928.975065527132,1898.612570567632,1939.3079181712023,1943.2842772679849,22.072468555603336,1921.322298422693,1965.465600705177,1917.2437599043508,35.71444880223027,1854.059180272541,1965.465600705177,1915.8431755986624,26.084233415680334,1854.059180272541,1965.465600705177,1899.5177190807015,35.91910421629909,1829.938337552184,1965.465600705177,1931.068984357614,1919.4528508479207,1898.8877813869647,53.84543988547202,18.628211257000203,17.098166218398838,1.530045038601365,111.40642043263597,57.91143630791203,46.1841850937069,1.9211174813061138,1.6062663320880537,1.4901968398414078,1968.450734640922,1866.3995131978315,1917.4251239193768,0.05322305427733695,2,6,1,1,2021,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,121844.16428985336,1921.6472948117216,121844.16428985336
2021-01-07 21:30:06.374644,169.0829385376069,1913.314945554331,1935.617258584601,1901.2036300281625,1921.6472948117216,323508.91334224766,327279.85396559123,321461.09652352694,324917.77143960894,121315.84250334286,122729.94523709672,120547.9111963226,121844.16428985336,5927,10446.173207291957,61.78234908649257,-3.4372678865433937,-4337.191211451514,-2.229410979145807,-43.81830589345532,-1.2353990289860728,-3.4372678865433937,-4337.191211451514,126181.35550130488,120998.24682308092,119344.4408313552,120635.2663782273,119699.85953242517,117421.61231449412,117503.28016746456,120482.16895243354,119275.79757969358,118261.484408436,120207.72439327728,119994.41784413194,120385.0578211604,117150.3080174876,123007.92220474638,2780.6300106138656,120998.24682308092,126181.35550130488,120874.9922386773,2733.0935802066238,117421.61231449412,126181.35550130488,120159.63405980988,2148.805985241288,117421.61231449412,126181.35550130488,117915.77538680975,3542.256905862309,111037.19796647716,126181.35550130488,121477.8062649168,120287.36559881856,117970.82219832955,58.77528111645825,2089.924410257183,1988.265180333932,101.6592299232509,2144.3047574281954,3582.679881417367,4007.9124334106746,2.433484990903732,2.0493874977006667,1.9326035029100352,123862.45470033905,116033.86769384939,119948.16119709422,0.06526641949621909,1965.465600705177,1943.0649326760847,1921.322298422693,1926.206477392968,1917.256330064608,1854.059180272541,1893.331499796384,1931.1401636754551,1918.4261615838032,1920.0791310671275,1907.554164397265,1896.3108822324027,1928.975065527132,1898.612570567632,1943.3926093976609,21.91099066378365,1921.6472948117216,1965.465600705177,1921.2888734779704,34.12278185447315,1854.059180272541,1965.465600705177,1917.4885130446687,25.636404678975946,1854.059180272541,1965.465600705177,1902.032089623888,34.677967516885985,1829.938337552184,1965.465600705177,1928.713561971141,1919.7454433764274,1900.3561370917878,53.355523095401544,17.1996906011143,17.11847109494193,0.08121950617236706,4.390964747113685,1.5681637445941305,42.28524754157684,1.9755241627205278,1.6204217926746345,1.5330527369824642,1967.3257272764401,1871.7530453164711,1919.5393862964556,0.04978938314173705,3,7,1,1,2021,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,123337.58928205636,1968.8099581220888,123337.58928205636
